province,year,effort_status,effort_status_v2,in_scope,mainland,n_visits,n_observers,n_birding_days,effort_record,cnt_visits_gap,cnt_visits_zero,cnt_observers_gap,cnt_observers_zero,cnt_days_gap,cnt_days_zero,cnt_record_gap,cnt_record_zero,cnt_visits_imp,cnt_observers_imp,cnt_days_imp,cnt_record_imp,eff_visits_gap_z,eff_observers_gap_z,eff_days_gap_z,eff_record_gap_z,eff_visits_zero_z,eff_observers_zero_z,eff_days_zero_z,eff_record_zero_z,eff_visits_imp_z,eff_observers_imp_z,eff_days_imp_z,eff_record_imp_z
Liaoning,2005,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,3.24264068711929,1.44948974278318,3.24264068711929,31,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.27145446531082,-1.3221236547273,-1.37825575073255,-0.617127593226817
Liaoning,2006,observed,observed,TRUE,TRUE,1,1,1,31,1,1,1,1,1,1,31,31,1,1,1,31,-1.70001895623155,-1.51177291970582,-1.94446013823328,-0.657457484502378,-1.5572512255115,-1.38680411816374,-1.74018670495223,-0.537687317573463,-1.63386967792605,-1.45095275804953,-1.85340236054882,-0.617127593226817
Liaoning,2007,observed,observed,TRUE,TRUE,8,4,8,30,8,8,4,4,8,8,30,30,8,4,8,30,-0.965410661140117,-0.922604182047855,-0.973115184138086,-0.673284650287268,-0.856678286853961,-0.822273718271565,-0.834191935792679,-0.552434641767357,-0.909039252695593,-0.868683600929724,-0.903109140916272,-0.632855128932024
Liaoning,2008,observed,observed,TRUE,TRUE,44,6,43,35,44,44,6,6,43,43,35,35,44,6,43,35,-0.179343106742457,-0.706254811688515,0.0517592693576374,-0.598741010097341,-0.107030263210052,-0.614971821957637,0.121730972951211,-0.482976897821609,-0.133434507253656,-0.654867833950475,0.0995534456607273,-0.558780731872103
Liaoning,2009,observed,observed,TRUE,TRUE,60,10,53,31,60,60,10,10,53,53,31,31,60,10,53,31,-0.0307628544385627,-0.415631436887809,0.184017103812803,-0.657457484502378,0.0346660730259302,-0.336501971967897,0.245090759494157,-0.537687317573463,0.0131680946743235,-0.367647863391276,0.228944886668524,-0.617127593226817
Liaoning,2010,observed,observed,TRUE,TRUE,48,5,42,26,48,48,5,5,42,42,26,26,48,5,42,26,-0.137751076616429,-0.805372655276413,0.036912458566848,-0.742154507208946,-0.0673652458602316,-0.709944674895415,0.107883026494655,-0.616605708211903,-0.0923960802662578,-0.752824937837007,0.0850284063652929,-0.70129145849788
Liaoning,2011,observed,observed,TRUE,TRUE,73,8,62,13,73,73,8,8,62,62,13,13,73,8,62,13,0.0635939118350065,-0.544661335606264,0.283568819264068,-1.069568201577,0.1246511677658,-0.460135993370887,0.337944830624552,-0.921680916369237,0.106268942402881,-0.495166731192549,0.3263390408228,-1.02664412356336
Liaoning,2012,observed,observed,TRUE,TRUE,112,9,107,17,112,112,9,9,107,107,17,17,112,9,107,17,0.270349485933479,-0.476915237288597,0.631656977748333,-0.944284478725587,0.321827487578477,-0.395222956527764,0.662614299965531,-0.804944938354051,0.310272534104649,-0.428213987361657,0.666883165180871,-0.902149046478371
Liaoning,2013,observed,observed,TRUE,TRUE,153,9,123,7,153,153,9,9,123,123,7,7,153,9,123,7,0.421544403470677,-0.476915237288597,0.720875547535699,-1.34854442175887,0.46601734821153,-0.395222956527764,0.745830419222098,-1.18162339863835,0.459454999240754,-0.428213987361657,0.754168121546577,-1.30386422243935
Liaoning,2014,observed,observed,TRUE,TRUE,152,11,138,6,152,152,11,11,138,138,6,6,152,11,138,6,0.418362560083959,-0.359683710517155,0.794621872179608,-1.41511167020524,0.462982923761554,-0.282893913151614,0.814615235667004,-1.24364895690168,0.456315507200681,-0.31235532426894,0.826316159158208,-1.37001243816963
Liaoning,2015,observed,observed,TRUE,TRUE,291,18,194,54,291,291,18,18,194,194,54,54,291,18,194,54,0.734030496028179,-0.064207533584587,1.013244370464,-0.387463738844694,0.764025554238353,0.000225800540987319,1.01852924070835,-0.286114461658938,0.767781802600453,-0.0203393813059435,1.04020050261713,-0.348833425292618
Liaoning,2016,observed,observed,TRUE,TRUE,194,16,151,32,194,194,16,16,151,151,32,32,194,16,151,32,0.536832388245008,-0.135724864005535,0.852361346242936,-0.642117386512561,0.575963890913184,-0.0683007599521075,0.868470111069252,-0.523393829952458,0.573208464300036,-0.0910191934582289,0.882804258958594,-0.601884059284276
Liaoning,2017,observed,observed,TRUE,TRUE,171,26,133,154,171,171,26,26,133,133,154,154,171,26,133,154,0.47553429658596,0.161738928823143,0.770963262264919,0.129042437525486,0.51750581945575,0.216723449897442,0.792548330662838,0.195151997200752,0.512726269721068,0.202961089019975,0.803170296822614,0.164421407646392
Liaoning,2018,observed,observed,TRUE,TRUE,258,25,194,128,258,258,25,25,194,194,128,128,258,25,194,128,0.675457417271989,0.13747215341773,1.013244370464,0.0375089575362405,0.708166242296693,0.193471482255424,1.01852924070835,0.109863580920602,0.709988350136616,0.178978494632001,1.04020050261713,0.0734641197580554
Liaoning,2019,observed,observed,TRUE,TRUE,193,31,153,118,193,193,31,31,153,153,118,118,193,31,153,118,0.534321270978383,0.270982859331213,0.860803398824262,-0.00271558215053617,0.573569116971004,0.321398928811458,0.876344198897068,0.0723834448448589,0.570730770802244,0.310925696222735,0.891063348887453,0.0334927886462498
Liaoning,2020,observed,observed,TRUE,TRUE,196,24,152,306,196,196,24,24,152,152,306,306,196,24,152,306,0.541816219576155,0.112253500369368,0.856596166835377,0.469738083361155,0.580716814865669,0.169307443364415,0.872420021231347,0.512602967821351,0.578125959252338,0.154055169758149,0.88694729926409,0.502972415913735
Liaoning,2021,observed,observed,TRUE,TRUE,462,50,255,675,462,462,50,50,255,255,675,675,462,50,255,675,0.959175010084798,0.570675400423872,1.18901897931543,0.863237660925288,0.978738830537033,0.608558683316221,1.1824780783474,0.879255211145827,0.989929571625649,0.607108626754295,1.21216558903761,0.893994961594779
Liaoning,2022,observed,observed,TRUE,TRUE,874,37,358,1383,874,874,37,37,358,358,1383,1383,874,37,358,1383,1.27004721239842,0.381481411174671,1.40739563055668,1.22044280398019,1.27520791995112,0.427276562284788,1.38616277645287,1.21208928390103,1.29666396613349,0.420130232262123,1.42580941363948,1.24895154180845
Liaoning,2023,observed,observed,TRUE,TRUE,727,168,276,2432,727,727,168,168,276,276,2432,2432,727,168,276,2432,1.18021723233265,1.34102828178202,1.23993450818684,1.50167799912311,1.18953987953458,1.34669632093079,1.22996811021714,1.47413661782515,1.20802965164974,1.36844013374547,1.26197763743146,1.52841639567343
Liaoning,2024,observed,observed,TRUE,TRUE,2609,414,362,2563,2609,2609,414,414,362,362,2563,2563,2609,414,362,2563,1.8038228684172,1.91868041490782,1.41455146915732,1.52782179780754,1.78425305654925,1.9001917270319,1.39283718425599,1.49849670099476,1.82333489854055,1.93932755387684,1.43281016540568,1.55439562233141
Macao,2002,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2003,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2004,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2005,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2006,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2007,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2008,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2009,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2010,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2011,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2012,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2013,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2014,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2015,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2016,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2017,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2018,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2019,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2020,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2021,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2022,no_data,no_coverage,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Macao,2023,observed,observed,FALSE,FALSE,11,7,11,81,11,11,7,7,11,11,81,81,11,7,11,81,,,,,,,,,,,,
Macao,2024,observed,observed,FALSE,FALSE,52,36,46,108,52,52,36,36,46,46,108,108,52,36,46,108,,,,,,,,,,,,
Ningxia,2002,observed,observed,TRUE,TRUE,1,1,1,,1,1,1,1,1,1,,,1,1,1,,-1.70001895623155,-1.51177291970582,-1.94446013823328,,-1.5572512255115,-1.38680411816374,-1.74018670495223,,-1.63386967792605,-1.45095275804953,-1.85340236054882,
Ningxia,2003,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,1.56947031424688,1.29739670999407,1.40224886796286,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.51312579637931,-1.36285883533592,-1.73761777771041,-1.19332431507347
Ningxia,2004,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,2.30108884789798,1.63901582154579,1.88539981181443,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.39238191483256,-1.2747649126223,-1.62183319487199,-1.19332431507347
Ningxia,2005,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,3.24102489968264,2.0314331330208,2.46572421577573,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.27163803328581,-1.18667098990869,-1.50604861203357,-1.19332431507347
Ningxia,2006,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,4.4485937908582,2.4822022531845,3.16276603700937,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.15089415173906,-1.09857706719508,-1.39026402919516,-1.19332431507347
Ningxia,2007,observed,observed,TRUE,TRUE,6,3,4,,6,6,3,3,4,4,,,6,3,4,,-1.08815545079457,-1.06608397494656,-1.35271241248606,,-0.973736150980604,-0.959753356419943,-1.18825060652627,,-1.03015027019232,-1.01048314448146,-1.27447944635674,
Ningxia,2008,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,5.43525900657443,2.7224194364084,4,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.07068763131335,-1.05618599621237,-1.27447944635674,-1.19332431507347
Ningxia,2009,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,4.91607978309962,2.46410161513776,4,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.11122499243438,-1.10188884794327,-1.27447944635674,-1.19332431507347
Ningxia,2010,structural_zero,coverage_gap,TRUE,TRUE,0,0,0,0,,0,,0,,0,,0,4.43878652968639,2.22370979547063,4,9,,,,,-1.88010705610098,-1.81385487990754,-2.1577102454236,-2.14752752023567,-1.15176235355541,-1.14759169967417,-1.27447944635674,-1.19332431507347
Ningxia,2011,observed,observed,TRUE,TRUE,4,2,4,9,4,4,2,2,4,4,9,9,4,2,4,9,-1.25249227057504,-1.25106160003567,-1.35271241248606,-1.23730427120261,-1.13045903245707,-1.13699543663922,-1.18825060652627,-1.07797284073512,-1.19229971467644,-1.19329455140507,-1.27447944635674,-1.19332431507347
Ningxia,2012,observed,observed,TRUE,TRUE,3,3,2,6,3,3,3,3,2,2,6,6,3,3,2,6,-1.36147808749039,-1.06608397494656,-1.68260759815345,-1.41511167020524,-1.23439539492202,-0.959753356419943,-1.49595109060814,-1.24364895690168,-1.29983489573373,-1.01048314448146,-1.59722488998872,-1.37001243816963
Ningxia,2013,observed,observed,TRUE,TRUE,6,2,6,5,6,6,2,2,6,6,5,5,6,2,6,5,-1.08815545079457,-1.25106160003567,-1.13541600876665,-1.49195791887047,-0.973736150980604,-1.13699543663922,-0.985573479006369,-1.31525220902864,-1.03015027019232,-1.19329455140507,-1.0618924573221,-1.44637494906513
Ningxia,2014,observed,observed,TRUE,TRUE,8,2,8,6,8,8,2,2,8,8,6,6,8,2,8,6,-0.965410661140117,-1.25106160003567,-0.973115184138086,-1.41511167020524,-0.856678286853961,-1.13699543663922,-0.834191935792679,-1.24364895690168,-0.909039252695593,-1.19329455140507,-0.903109140916272,-1.37001243816963
Ningxia,2015,observed,observed,TRUE,TRUE,12,7,12,2,12,12,7,7,12,12,2,2,12,7,12,2,-0.785809748068945,-0.620395030187304,-0.735635643234101,-1.83750138749872,-0.685398517354234,-0.532702594676143,-0.612689553004436,-1.63722024956108,-0.731828884853294,-0.570013530913398,-0.670776439159743,-1.7897432636714
Ningxia,2016,observed,observed,TRUE,TRUE,2,2,2,6,2,2,2,2,2,2,6,6,2,2,2,6,-1.50198524305641,-1.25106160003567,-1.68260759815345,-1.41511167020524,-1.36839267147747,-1.13699543663922,-1.49595109060814,-1.24364895690168,-1.43847185640698,-1.19329455140507,-1.59722488998872,-1.37001243816963
Ningxia,2017,observed,observed,TRUE,TRUE,9,3,9,7,9,9,3,3,9,9,7,7,9,3,9,7,-0.913951401833887,-1.06608397494656,-0.905072538550533,-1.34854442175887,-0.807603201867589,-0.959753356419943,-0.7707270660549,-1.18162339863835,-0.858264932484116,-1.01048314448146,-0.836541167844396,-1.30386422243935
Ningxia,2018,observed,observed,TRUE,TRUE,34,20,16,37,34,34,20,20,16,16,37,37,34,20,16,37,-0.302087896396905,0.000145452740892209,-0.562388661195343,-0.571787751538705,-0.224088127336696,0.0618876213106921,-0.451098288399574,-0.457862581875951,-0.25454552475038,0.0432599862620492,-0.501284198880807,-0.53199714079117
Ningxia,2019,observed,observed,TRUE,TRUE,55,28,29,25,55,55,28,28,29,29,25,25,55,28,29,25,-0.0725328445711029,0.207686558913861,-0.195580124535173,-0.76096858335916,-0.00516865921216394,0.260749604598592,-0.10896791123944,-0.634136154544921,-0.0280459236153461,0.248370640027256,-0.142425418771947,-0.719987102331689
Ningxia,2020,observed,observed,TRUE,TRUE,48,21,40,105,48,48,21,21,40,40,105,105,48,21,40,105,-0.137751076616429,0.0300575078714499,0.0061538917814764,-0.0603858571189146,-0.0673652458602316,0.0905487897759031,0.0791938358040524,0.0186478453781755,-0.0923960802662578,0.0728217501767907,0.0549364628816507,-0.0238144589697553
Ningxia,2021,observed,observed,TRUE,TRUE,78,34,53,266,78,78,34,34,53,53,266,266,78,34,53,266,0.0955275858689373,0.328602870728708,0.184017103812803,0.4001460041493,0.155105313205716,0.376609339678343,0.245090759494157,0.447758954217594,0.137777569087125,0.367870936737399,0.228944886668524,0.433818410358999
Ningxia,2022,observed,observed,TRUE,TRUE,46,16,32,283,46,46,16,16,32,32,283,283,46,16,32,283,-0.158104489625825,-0.135724864005535,-0.134028064498062,0.430917060473096,-0.0867756588095274,-0.0683007599521075,-0.051556953176077,0.476430590666161,-0.112478582880328,-0.0910191934582289,-0.0822073622915191,0.464395766633453
Ningxia,2023,observed,observed,TRUE,TRUE,135,63,93,578,135,135,63,63,93,93,578,578,135,63,93,578,0.360836002474837,0.716671804090471,0.541995315095399,0.786022552569828,0.408121646282978,0.748449690555259,0.578984898263049,0.807308265554868,0.399554646354868,0.751395309790802,0.57916471899876,0.817265912935842
Ningxia,2024,observed,observed,TRUE,TRUE,521,139,259,668,521,521,139,139,259,259,668,668,521,139,259,668,1.01775531401954,1.21998076024722,1.1990317043197,0.858048622341478,1.03460503290534,1.23071086316594,1.19181716683564,0.874420205605978,1.04773015309862,1.24881016387353,1.22196131056938,0.888838587376442
Qinghai,2002,observed,observed,TRUE,TRUE,68,7,33,1,68,68,7,7,33,33,1,1,68,7,33,1,0.0294253513515664,-0.620395030187304,-0.114748787259813,-2.03963135901536,0.0920656810682913,-0.532702594676143,-0.0335747479281997,-1.82555947970323,0.0725551763180012,-0.570013530913398,-0.0633459203684594,-1.99060085165189
Qinghai,2003,observed,observed,TRUE,TRUE,1,1,1,,1,1,1,1,1,1,,,1,1,1,,-1.70001895623155,-1.51177291970582,-1.94446013823328,,-1.5572512255115,-1.38680411816374,-1.74018670495223,,-1.63386967792605,-1.45095275804953,-1.85340236054882,
Qinghai,2004,observed,observed,TRUE,TRUE,102,10,72,2,102,102,10,10,72,72,2,2,102,10,72,2,0.22509387233809,-0.415631436887809,0.378712273051289,-1.83750138749872,0.278668625339757,-0.336501971967897,0.426687219296649,-1.63722024956108,0.265619287108127,-0.367647863391276,0.419420472548196,-1.7897432636714
Qinghai,2005,observed,observed,TRUE,TRUE,39,6,36,40,39,39,6,6,36,36,40,40,39,6,36,40,-0.236869664351579,-0.706254811688515,-0.0601409643056431,-0.533907724611662,-0.161891540688629,-0.614971821957637,0.0173591677143171,-0.422566999258132,-0.190195368099469,-0.654867833950475,-0.00992160012727238,-0.494355564017013
Qinghai,2006,observed,observed,TRUE,TRUE,22,6,22,30,22,22,6,6,22,22,30,30,22,6,22,30,-0.507149230564726,-0.706254811688515,-0.367173308419888,-0.673284650287268,-0.419648703555217,-0.614971821957637,-0.26901664198906,-0.552434641767357,-0.456877427393391,-0.654867833950475,-0.310299703281614,-0.632855128932024
Qinghai,2007,observed,observed,TRUE,TRUE,93,17,50,79,93,93,17,17,50,50,79,79,93,17,50,79,0.18043637911533,-0.0989723908470057,0.147103752820017,-0.20067386531787,0.236080171779953,-0.0330852316270863,0.210660866415886,-0.112068719137796,0.221556199311996,-0.0546971176244828,0.192831550191641,-0.163219371254669
Qinghai,2008,observed,observed,TRUE,TRUE,27,8,27,24,27,27,8,8,27,27,24,24,27,8,27,24,-0.411073713312257,-0.544661335606264,-0.240136260895593,-0.780520652018099,-0.328024489801644,-0.460135993370887,-0.15052639806362,-0.652354242299453,-0.36208070580767,-0.495166731192549,-0.186015900297402,-0.739416093101325
Qinghai,2009,observed,observed,TRUE,TRUE,24,6,22,24,24,24,6,6,22,22,24,24,24,6,22,24,-0.466424716177381,-0.706254811688515,-0.367173308419888,-0.780520652018099,-0.38081100881316,-0.614971821957637,-0.26901664198906,-0.652354242299453,-0.416694969234503,-0.654867833950475,-0.310299703281614,-0.739416093101325
Qinghai,2010,observed,observed,TRUE,TRUE,68,13,37,19,68,68,13,13,37,37,19,19,68,13,37,19,0.0294253513515664,-0.260565866929257,-0.0429184016281227,-0.891760802574361,0.0920656810682913,-0.187921060213836,0.0334230301265028,-0.756004800202678,0.0725551763180012,-0.214398220382408,0.00692770193389877,-0.849956000467205
Qinghai,2011,observed,observed,TRUE,TRUE,26,8,23,17,26,26,8,8,23,23,17,17,26,8,23,17,-0.428836079223825,-0.544661335606264,-0.339687976346857,-0.944284478725587,-0.344963902230452,-0.460135993370887,-0.243380469194016,-0.804944938354051,-0.379606648984201,-0.495166731192549,-0.283410054451678,-0.902149046478371
Qinghai,2012,observed,observed,TRUE,TRUE,65,14,55,19,65,65,14,14,55,55,19,19,65,14,55,19,0.00771461120883217,-0.216203917618448,0.207503613039937,-0.891760802574361,0.0713608277146651,-0.145414275003236,0.266997142407755,-0.756004800202678,0.051133413026086,-0.1705557807172,0.251922378214946,-0.849956000467205
Qinghai,2013,observed,observed,TRUE,TRUE,103,21,64,38,103,103,21,21,64,64,38,38,103,21,64,38,0.229812858154518,0.0300575078714499,0.303751956448642,-0.558838611842519,0.283168974414207,0.0905487897759031,0.356770085892889,-0.445796924402774,0.270275461723677,0.0728217501767907,0.346084753544683,-0.519129514351198
Qinghai,2014,observed,observed,TRUE,TRUE,136,29,80,21,136,136,29,29,80,80,21,21,136,29,80,21,0.364414122745339,0.229485027140811,0.445869643892634,-0.844247358029202,0.411533987594021,0.281636486740565,0.489326373838243,-0.711733060094606,0.403085140707468,0.269913832850867,0.485122357228625,-0.802741647264767
Qinghai,2015,observed,observed,TRUE,TRUE,71,16,58,89,71,71,16,16,58,58,89,89,71,16,58,89,0.0502119450833454,-0.135724864005535,0.241205580855248,-0.141957390912833,0.11188920491448,-0.0683007599521075,0.298431707875279,-0.0573582993859422,0.0930650938813782,-0.0910191934582289,0.284893931078982,-0.104872509899955
Qinghai,2016,observed,observed,TRUE,TRUE,228,20,136,85,228,228,20,20,136,136,85,85,228,20,136,85,0.615331035688584,0.000145452740892209,0.785262174637988,-0.164621013980401,0.650825594065261,0.0618876213106921,0.805885240233485,-0.0784756492215456,0.650662269799825,0.0432599862620492,0.817159312175976,-0.127393468222436
